modelo,marca,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,peso,gama_marca,segmento_comercial,pais_origen,precio_min,precio_max,categoria_material,gama_material,peso_relativo,aspect_ratio,area_aprox,densidad,ancho_total,montura_completa,es_unisex,color_basico,material_eco,precio_medio_marca,precio,log_precio
0OV5494U 1453 57,Oliver Peoples,Hombre,Pasta,Rectangulares,Montura completa,negro,L,57.0,18.0,150.0,180.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.38,1026.0,0.17543859649122806,132.0,1,0,1,0,250.0,125.94,4.843714533878324
0PO3358V 1217 56,Persol,Unisex,Pasta,Rectangulares,Montura completa,azul,M,56.0,20.0,145.0,260.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38620689655172413,1120.0,0.23214285714285715,132.0,1,1,0,0,190.0,97.93,4.5944125293351314
0PO3355V 95 52,Persol,Unisex,Acetato,Cuadradas,Montura completa,negro,M,52.0,20.0,145.0,270.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3586206896551724,1040.0,0.25961538461538464,124.0,1,1,1,0,190.0,159.9,5.080783053998338
0OV5427U 1002 55,Oliver Peoples,Hombre,Pasta,Rectangulares,Montura completa,gris,L,55.0,18.0,150.0,175.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.36666666666666664,990.0,0.17676767676767677,128.0,1,0,0,0,250.0,118.74,4.785322725497206
0PO1007V 1078 53,Persol,Hombre,Metal/Pasta,Cuadradas,Montura completa,negro,M,53.0,20.0,145.0,215.0,premium,moda_premium,Italia,120.0,260.0,mezcla,media,medio,0.36551724137931035,1060.0,0.2028301886792453,126.0,1,0,1,0,190.0,146.9,4.996536369716754
0PO3343V 95 51,Persol,Hombre,Pasta,Cuadradas,Montura completa,negro,M,51.0,21.0,145.0,263.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.35172413793103446,1071.0,0.24556489262371614,123.0,1,0,1,0,190.0,169.9,5.141078590121546
0PO3329V 1236 54,Persol,Unisex,Acetato,Cuadradas,Montura completa,marron,M,54.0,18.0,145.0,255.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3724137931034483,972.0,0.2623456790123457,126.0,1,1,1,0,190.0,219.9,5.397710110426072
0PO3339V 95 56,Persol,Unisex,Acetato,Rectangulares,Montura completa,negro,M,56.0,20.0,145.0,250.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38620689655172413,1120.0,0.22321428571428573,132.0,1,1,1,0,190.0,149.9,5.016617365773803
0OV1355T 5035 47,Oliver Peoples,Unisex,Titanio,Redondas,Montura completa,marron,S,47.0,23.0,145.0,235.0,premium,moda_premium,Estados Unidos,180.0,320.0,titanio,alta,ligero,0.32413793103448274,1081.0,0.21739130434782608,117.0,1,1,1,0,250.0,309.9,5.739471317064708
PLD D504 807 17 53,Polaroid,Mujer,Eco-friendly,Cat Eye,Montura completa,negro,M,53.0,17.0,145.0,90.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.36551724137931035,901.0,0.09988901220865705,123.0,1,0,1,1,85.0,69.99,4.262539022051294
0PH1232 9215 57,Polo Ralph Lauren,Hombre,Metal,Rectangulares,Montura completa,gris,M,57.0,16.0,145.0,180.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.3931034482758621,912.0,0.19736842105263158,130.0,1,0,0,0,190.0,71.43,4.282620578207235
0PR 05ZV ZXH1O1 55,Prada,Hombre,Acetato,Rectangulares,Montura completa,marron,M,55.0,18.0,140.0,240.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.39285714285714285,990.0,0.24242424242424243,128.0,1,0,1,0,390.0,184.9,5.225208894727398
0PH1175 9119 56,Polo Ralph Lauren,Hombre,Metal/Pasta,Rectangulares,Montura completa,azul,M,56.0,18.0,145.0,215.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.38620689655172413,1008.0,0.21329365079365079,130.0,1,0,0,0,190.0,99.9,4.6141299273595635
PLD D483 807 19 52,Polaroid,Mujer,Pasta,Cuadradas,Montura completa,negro,M,52.0,19.0,140.0,70.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,acetato,media,ligero,0.37142857142857144,988.0,0.0708502024291498,123.0,1,0,1,0,85.0,55.99,4.0428758138469085
0PR 05ZV 1AB1O1 55,Prada,Hombre,Acetato,Rectangulares,Montura completa,negro,M,55.0,18.0,140.0,240.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.39285714285714285,990.0,0.24242424242424243,128.0,1,0,1,0,390.0,184.9,5.225208894727398
0PP8552U 5716 45,Polo Ralph Lauren,Niños,Pasta,Redondas,Montura completa,azul,XS,45.0,14.0,125.0,235.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.36,630.0,0.373015873015873,104.0,1,0,0,0,190.0,43.31,3.7912103852113983
0PR 07YV 12B1O1 50,Prada,Mujer,Metal/Pasta,Cuadradas,Montura completa,gris,M,50.0,19.0,145.0,305.0,lujo,moda_lujo,Italia,260.0,520.0,mezcla,media,medio,0.3448275862068966,950.0,0.32105263157894737,119.0,1,0,0,0,390.0,177.52,5.184700639761069
0PR 08YV R0J1O1 54,Prada,Mujer,Acetato,Redondas,Montura completa,marron,M,54.0,17.0,140.0,240.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,918.0,0.26143790849673204,125.0,1,0,1,0,390.0,165.9,5.11739483066779
0PH2218 5528 56,Polo Ralph Lauren,Hombre,Pasta,Rectangulares,Montura completa,azul,M,56.0,17.0,145.0,100.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38620689655172413,952.0,0.10504201680672269,129.0,1,0,0,0,190.0,91.99,4.5324919604901055
0PR 09YV 1AB1O1 54,Prada,Mujer,Acetato,Rectangulares,Montura completa,negro,S,54.0,18.0,140.0,250.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.257201646090535,126.0,1,0,1,0,390.0,180.9,5.203457085524077
0PH2290U 5620 54,Polo Ralph Lauren,Hombre,Pasta,Rectangulares,Montura completa,azul,M,54.0,17.0,145.0,180.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3724137931034483,918.0,0.19607843137254902,125.0,1,0,0,0,190.0,102.9,4.6434288981051814
PLD D551 LHF 15 54,Polaroid,Mujer,Eco-friendly,Cat Eye,Montura completa,rojo,M,54.0,15.0,140.0,90.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.38571428571428573,810.0,0.1111111111111111,123.0,1,0,0,1,85.0,49.99,3.9316295350670645
PLD D591/C O6W 17 55,Polaroid,Unisex,Eco-friendly,Cuadradas,Montura completa,negro,M,55.0,17.0,145.0,85.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.3793103448275862,935.0,0.09090909090909091,127.0,1,1,1,1,85.0,109.9,4.7086288943563215
0PH2285D 5389 51,Polo Ralph Lauren,Unisex,Pasta,Cuadradas,Montura completa,negro,M,51.0,20.0,145.0,185.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.35172413793103446,1020.0,0.18137254901960784,122.0,1,1,1,0,190.0,67.93,4.23309149689756
0PR 03ZV 2AU1O1 53,Prada,Mujer,Acetato,Cuadradas,Montura completa,marron,S,53.0,16.0,140.0,280.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37857142857142856,848.0,0.330188679245283,122.0,1,0,1,0,390.0,169.9,5.141078590121546
VPL683 0786 57,Police,Hombre,Metal/Pasta,Rectangulares,Montura completa,marron,M,54.0,15.0,145.0,110.0,gama_media,moda_premium,Italia,90.0,180.0,mezcla,media,medio,0.3724137931034483,810.0,0.13580246913580246,123.0,1,0,1,0,135.0,91.92,4.531738907902208
0PR 08ZV 1AB1O1 54,Prada,Hombre,Acetato,Cuadradas,Montura completa,negro,M,54.0,18.0,140.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.2829218106995885,126.0,1,0,1,0,390.0,229.9,5.44198471636045
PLD D560 807 17 53,Polaroid,Mujer,Eco-friendly,Rectangulares,Montura completa,negro,M,53.0,17.0,145.0,65.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.36551724137931035,901.0,0.07214206437291898,123.0,1,0,1,1,85.0,67.99,4.233961566558017
0PH1211 9421 53,Polo Ralph Lauren,Hombre,Metal/Pasta,Rectangulares,Media montura,azul,S,53.0,16.0,145.0,215.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.36551724137931035,848.0,0.2535377358490566,122.0,0,0,0,0,190.0,54.14,4.0098754055956505
PLD D551 TCF 15 54,Polaroid,Mujer,Eco-friendly,Cat Eye,Montura completa,verde,M,54.0,15.0,140.0,90.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.38571428571428573,810.0,0.1111111111111111,123.0,1,0,0,1,85.0,49.99,3.9316295350670645
0PH2273 6140 56,Polo Ralph Lauren,Hombre,Metal/Pasta,Rectangulares,Montura completa,verde,L,56.0,17.0,150.0,263.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.37333333333333335,952.0,0.2762605042016807,129.0,1,0,0,0,190.0,74.04,4.318021304697969
0PH2083 5821 48,Polo Ralph Lauren,Hombre,Acetato,Redondas,Montura completa,gris,S,48.0,20.0,145.0,245.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3310344827586207,960.0,0.2552083333333333,116.0,1,0,0,0,190.0,114.9,4.752727750345706
0PH2267 5001 52,Polo Ralph Lauren,Hombre,Acetato,Cuadradas,Montura completa,negro,M,52.0,20.0,145.0,275.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3586206896551724,1040.0,0.2644230769230769,124.0,1,0,1,0,190.0,122.9,4.819474788635096
0PH2277 6137 54,Polo Ralph Lauren,Hombre,Acetato,Cuadradas,Montura completa,marron,M,54.0,20.0,145.0,200.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3724137931034483,1080.0,0.18518518518518517,128.0,1,0,1,0,190.0,169.9,5.141078590121546
0PH2267 5704 50,Polo Ralph Lauren,Hombre,Acetato,Cuadradas,Montura completa,gris,M,50.0,20.0,145.0,275.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3448275862068966,1000.0,0.275,120.0,1,0,0,0,190.0,119.9,4.794963757620747
0PP8552U 5102 43,Polo Ralph Lauren,Niños,Pasta,Redondas,Montura completa,rojo,XS,43.0,14.0,125.0,235.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.344,602.0,0.3903654485049834,100.0,1,0,0,0,190.0,56.99,4.060270581888349
0PH2285D 5001 51,Polo Ralph Lauren,Unisex,Pasta,Cuadradas,Montura completa,negro,M,51.0,20.0,145.0,185.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.35172413793103446,1020.0,0.18137254901960784,122.0,1,1,1,0,190.0,67.93,4.23309149689756
0PH1220 9013 54,Polo Ralph Lauren,Hombre,Metal,Rectangulares,Media montura,marron,M,54.0,17.0,150.0,225.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.36,918.0,0.24509803921568626,125.0,0,0,1,0,190.0,89.99,4.5107496103686
0PR 11VV R0J1O1 53,Prada,Mujer,Acetato,Cat Eye,Montura completa,marron,M,53.0,17.0,140.0,235.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37857142857142856,901.0,0.26082130965593786,123.0,1,0,1,0,390.0,179.9,5.19794439240125
D497 PJP 16 55,Polaroid,Mujer,Eco-friendly,Cuadradas,Montura completa,azul,M,55.0,16.0,145.0,105.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.3793103448275862,880.0,0.11931818181818182,126.0,1,0,0,1,85.0,39.75,3.7074558396868715
PLD D464 MVU 16 55,Polaroid,Mujer,Metal,Cat Eye,Montura completa,azul,M,55.0,16.0,145.0,70.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,metal,media_alta,medio,0.3793103448275862,880.0,0.07954545454545454,126.0,1,0,0,0,85.0,38.27,3.6704608685899185
PLD D545 C9A 16 55,Polaroid,Mujer,Eco-friendly,Cat Eye,Montura completa,rojo,M,55.0,16.0,145.0,70.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.3793103448275862,880.0,0.07954545454545454,126.0,1,0,0,1,85.0,55.99,4.0428758138469085
PLD D590/C O6W 16 55,Polaroid,Unisex,Eco-friendly,Rectangulares,Montura completa,negro,M,55.0,16.0,145.0,85.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.3793103448275862,880.0,0.09659090909090909,126.0,1,1,1,1,85.0,109.9,4.7086288943563215
0PR 15ZV 14J1O1 55,Prada,Mujer,Pasta,Rectangulares,Montura completa,otro,L,55.0,16.0,145.0,245.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3793103448275862,880.0,0.2784090909090909,126.0,1,0,0,0,390.0,159.9,5.080783053998338
0PH2083 6084 48,Polo Ralph Lauren,Hombre,Acetato,Redondas,Montura completa,verde,S,48.0,20.0,145.0,245.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3310344827586207,960.0,0.2552083333333333,116.0,1,0,0,0,190.0,114.9,4.752727750345706
0PH2271U 5974 55,Polo Ralph Lauren,Hombre,Pasta,Cuadradas,Montura completa,marron,M,55.0,18.0,145.0,180.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3793103448275862,990.0,0.18181818181818182,128.0,1,0,1,0,190.0,66.59,4.213460043112263
0PR 12VV TH81O1 52,Prada,Mujer,Pasta,Cat Eye,Montura completa,marron,S,52.0,18.0,140.0,245.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37142857142857144,936.0,0.26175213675213677,122.0,1,0,1,0,390.0,153.9,5.042779747422823
0PR 16ZV VAU1O1 53,Prada,Mujer,Acetato,Cuadradas,Montura completa,marron,M,53.0,17.0,145.0,260.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.36551724137931035,901.0,0.2885682574916759,123.0,1,0,1,0,390.0,169.9,5.141078590121546
PLD 6229/CS C9A M9 55,Polaroid,Mujer,Pasta,Cuadradas,Montura completa,rojo,M,55.0,17.0,140.0,115.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,acetato,media,ligero,0.39285714285714285,935.0,0.12299465240641712,127.0,1,0,0,0,85.0,103.9,4.653007515402251
0PH2267 5017 52,Polo Ralph Lauren,Hombre,Acetato,Cuadradas,Montura completa,marron,M,52.0,20.0,145.0,275.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3586206896551724,1040.0,0.2644230769230769,124.0,1,0,1,0,190.0,122.9,4.819474788635096
0PP8551U 5716 47,Polo Ralph Lauren,Niños,Pasta,Rectangulares,Montura completa,azul,S,47.0,16.0,125.0,235.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.376,752.0,0.3125,110.0,1,0,0,0,190.0,43.31,3.7912103852113983
PLD 6203/CS 807 M9 49,Polaroid,Unisex,Eco-friendly,Cuadradas,Montura completa,negro,M,49.0,20.0,140.0,110.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.35,980.0,0.11224489795918367,118.0,1,1,1,1,85.0,103.9,4.653007515402251
0PH4218 613771 51 (sluneční klip),Polo Ralph Lauren,Hombre,Acetato,Redondas,Montura completa,marron,M,51.0,21.0,145.0,205.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.35172413793103446,1071.0,0.19140989729225025,123.0,1,0,1,0,190.0,219.9,5.397710110426072
0PH2273 5470 56,Polo Ralph Lauren,Hombre,Metal/Pasta,Rectangulares,Montura completa,azul,L,56.0,17.0,150.0,254.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.37333333333333335,952.0,0.2668067226890756,129.0,1,0,0,0,190.0,83.13,4.432363221562722
0PR 09YV VAU1O1 54,Prada,Mujer,Acetato,Rectangulares,Montura completa,marron,S,54.0,18.0,140.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.2777777777777778,126.0,1,0,1,0,390.0,214.9,5.3748153375207615
0PH2273 5001 56,Polo Ralph Lauren,Hombre,Metal/Pasta,Rectangulares,Montura completa,negro,L,56.0,17.0,150.0,255.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.37333333333333335,952.0,0.26785714285714285,129.0,1,0,1,0,190.0,75.34,4.3351970473170836
PLD D537 807 16 55,Polaroid,Mujer,Eco-friendly,Cuadradas,Montura completa,negro,M,55.0,16.0,140.0,90.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.39285714285714285,880.0,0.10227272727272728,126.0,1,0,1,1,85.0,50.99,3.9510513923956245
0PR A06V 1701O1 52,Prada,Mujer,Acetato,Rectangulares,Montura completa,marron,M,52.0,19.0,140.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37142857142857144,988.0,0.2783400809716599,123.0,1,0,1,0,390.0,219.9,5.397710110426072
0PR 18WV 19D101 54,Prada,Mujer,Acetato,Cuadradas,Montura completa,negro,M,54.0,17.0,145.0,295.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3724137931034483,918.0,0.3213507625272331,125.0,1,0,1,0,390.0,219.9,5.397710110426072
0PR C04V 26F1O1 51,Prada,Hombre,Acetato,Cuadradas,Montura completa,azul,M,51.0,22.0,145.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.35172413793103446,1122.0,0.24064171122994651,124.0,1,0,0,0,390.0,229.9,5.44198471636045
0PS 05PV 18K1O1 55,Prada Linea Rossa,Hombre,Pasta,Cuadradas,Montura completa,gris,M,55.0,19.0,145.0,180.0,lujo,moda_lujo,Italia,230.0,480.0,acetato,media,ligero,0.3793103448275862,1045.0,0.1722488038277512,129.0,1,0,0,0,355.0,102.12,4.635893358630932
0PR B10V 10J1O1 55,Prada,Hombre,Acetato,Rectangulares,Montura completa,gris,M,55.0,17.0,150.0,375.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.36666666666666664,935.0,0.40106951871657753,127.0,1,0,0,0,390.0,229.9,5.44198471636045
0PS 01RV DG01O1 56,Prada Linea Rossa,Hombre,Pasta,Rectangulares,Montura completa,negro,M,56.0,18.0,145.0,190.0,lujo,moda_lujo,Italia,230.0,480.0,acetato,media,ligero,0.38620689655172413,1008.0,0.1884920634920635,130.0,1,0,1,0,355.0,104.34,4.657193214055243
0PR C01V 22H1O1 52,Prada,Hombre,Acetato,Cuadradas,Montura completa,marron,M,52.0,20.0,145.0,280.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,1040.0,0.2692307692307692,124.0,1,0,1,0,390.0,219.9,5.397710110426072
0PR C07V 16K1O1 54,Prada,Mujer,Acetato,Cat Eye,Montura completa,negro,M,54.0,17.0,145.0,285.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3724137931034483,918.0,0.3104575163398693,125.0,1,0,1,0,390.0,219.9,5.397710110426072
0PR C06V 17N1O1 54,Prada,Mujer,Acetato,Cuadradas,Montura completa,marron,M,54.0,18.0,140.0,280.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.2880658436213992,126.0,1,0,1,0,390.0,229.9,5.44198471636045
0PS 02RV 03I1O1 56,Prada Linea Rossa,Hombre,Pasta,Rectangulares,Montura completa,negro,M,56.0,17.0,145.0,180.0,lujo,moda_lujo,Italia,230.0,480.0,acetato,media,ligero,0.38620689655172413,952.0,0.18907563025210083,129.0,1,0,1,0,355.0,127.23,4.853825526471025
0PR C09V 20D1O1 53,Prada,Mujer,Acetato,Rectangulares,Montura completa,marron,M,53.0,19.0,145.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.36551724137931035,1007.0,0.2730883813306852,125.0,1,0,1,0,390.0,219.9,5.397710110426072
0PR A10V 1501O1 51,Prada,Hombre,Acetato,Cuadradas,Montura completa,negro,M,51.0,20.0,145.0,290.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.35172413793103446,1020.0,0.28431372549019607,122.0,1,0,1,0,390.0,229.9,5.44198471636045
0PR A20V 14P1O1 54,Prada,Mujer,Acetato,Cat Eye,Montura completa,marron,M,54.0,18.0,135.0,265.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.4,972.0,0.2726337448559671,126.0,1,0,1,0,390.0,214.9,5.3748153375207615
0PR B10V 28I1O1 55,Prada,Hombre,Acetato,Rectangulares,Montura completa,marron,M,55.0,17.0,150.0,375.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.36666666666666664,935.0,0.40106951871657753,127.0,1,0,1,0,390.0,229.9,5.44198471636045
0PR D01VU 16K1O1 52,Prada,Mujer,Acetato,Rectangulares,Montura completa,negro,M,52.0,18.0,145.0,265.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,936.0,0.2831196581196581,122.0,1,0,1,0,390.0,229.9,5.44198471636045
0PR C06V 22F1O1 52,Prada,Mujer,Acetato,Cuadradas,Montura completa,marron,M,52.0,18.0,140.0,280.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37142857142857144,936.0,0.29914529914529914,122.0,1,0,1,0,390.0,229.9,5.44198471636045
0PR A15V 17N1O1 52,Prada,Hombre,Acetato,Cuadradas,Montura completa,marron,M,52.0,19.0,145.0,265.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,988.0,0.2682186234817814,123.0,1,0,1,0,390.0,169.9,5.141078590121546
0PR A15V 19T1O1 52,Prada,Hombre,Acetato,Cuadradas,Montura completa,gris,M,52.0,19.0,145.0,265.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,988.0,0.2682186234817814,123.0,1,0,0,0,390.0,184.9,5.225208894727398
0PR A06V 17N1O1 54,Prada,Mujer,Acetato,Rectangulares,Montura completa,marron,M,54.0,19.0,140.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,1026.0,0.2680311890838207,127.0,1,0,1,0,390.0,219.9,5.397710110426072
0PR A16V 17N1O1 53,Prada,Mujer,Acetato,Cat Eye,Montura completa,marron,M,53.0,18.0,145.0,285.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.36551724137931035,954.0,0.29874213836477986,124.0,1,0,1,0,390.0,229.9,5.44198471636045
0PR B55V 21E1O1 52,Prada,Mujer,Metal,Redondas,Montura completa,dorado,S,52.0,21.0,145.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.3586206896551724,1092.0,0.2518315018315018,125.0,1,0,0,0,390.0,229.9,5.44198471636045
0PR B55V ZVN1O1 52,Prada,Mujer,Metal,Redondas,Montura completa,dorado,S,52.0,21.0,145.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.3586206896551724,1092.0,0.2518315018315018,125.0,1,0,0,0,390.0,229.9,5.44198471636045
0PR A03V 14PO1 50,Prada,Mujer,Acetato,Cuadradas,Montura completa,marron,S,50.0,18.0,140.0,305.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.35714285714285715,900.0,0.3388888888888889,118.0,1,0,1,0,390.0,219.9,5.397710110426072
0PR B11V 16K1O1 52,Prada,Mujer,Acetato,Cuadradas,Montura completa,negro,M,52.0,20.0,145.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,1040.0,0.25961538461538464,124.0,1,0,1,0,390.0,229.9,5.44198471636045
0PR C05V 18T1O1 50,Prada,Hombre,Acetato,Cuadradas,Montura completa,marron,M,50.0,23.0,145.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3448275862068966,1150.0,0.2391304347826087,123.0,1,0,1,0,390.0,229.9,5.44198471636045
0PR 19WV 07R1O1 53,Prada,Mujer,Acetato,Cat Eye,Montura completa,marron,M,53.0,17.0,140.0,260.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37857142857142856,901.0,0.2885682574916759,123.0,1,0,1,0,390.0,163.9,5.105339229565553
0PR C05V 26F1O1 50,Prada,Hombre,Acetato,Cuadradas,Montura completa,azul,M,50.0,23.0,145.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3448275862068966,1150.0,0.2391304347826087,123.0,1,0,0,0,390.0,229.9,5.44198471636045
